source,target,weight
CYTH4,LILRB4,0.9029102322993836
COL12A1,PDGFRB,0.9096168445636452
SIGLEC7,MS4A6A,0.9028578294949708
P2RY10,IKZF1,0.9252209100748092
IKZF1,IL10RA,0.9180505726590305
GUCY1B3,FSTL1,0.9200699392203824
ITGB2,LILRB4,0.9521318726534316
EVC,EFS,0.9215185074071714
FLT4,TIE1,0.9361007018070068
SIGLEC7,MNDA,0.904187124321868
CD86,LILRB1,0.9198447779410238
RASSF2,GIMAP6,0.911360044331799
PDLIM3,MSRB3,0.9275554181483469
C10orf72,LAMA4,0.9183048566844068
ASAM,DDR2,0.9298799716576616
ANTXR1,CCDC8,0.9190898127208432
CD34,CDH5,0.9315536597706916
ADAMTS12,PDGFRB,0.9131880441232344
CLEC7A,CD33,0.9028922626852868
C3AR1,LCP2,0.9067764172480132
RAB34,SPARC,0.9021402574632648
NCKAP1L,LAIR1,0.9212710216848145
IL2RB,CD3E,0.9005345144114372
MPEG1,TLR8,0.9106355545283991
ANTXR1,FIBIN,0.9064115735212755
ELTD1,CD93,0.9123309039625532
DOK2,LSP1,0.9138577919671268
PDLIM3,ACTA2,0.904217374739915
EFS,EMILIN1,0.941262650867188
DDR2,ANTXR1,0.902870190203658
ITGB2,MNDA,0.9113806169590994
STX11,LILRB1,0.9014845246262196
COL3A1,SPARC,0.9572803811554358
SPI1,PLEK,0.9090196428182878
JAM3,DZIP1,0.9214954636255164
EMILIN1,GPC6,0.9033095086818388
EVI2A,GIMAP4,0.9072041739536978
GUCY1B3,FERMT2,0.9279038198384904
CLEC14A,C20orf160,0.9020172261739255
COL1A2,VCAN,0.9375588995122164
HCLS1,AIF1,0.9062703879386518
MEIS3,EFEMP2,0.9178412937418228
EMB,LOC647121,0.9185693328248687
VSIG4,C1QB,0.9092865993262872
WAS,ITGB2,0.906275299653188
FCER1G,HAVCR2,0.9438492980022212
SIGLEC9,HK3,0.9203927164867471
SIRPB2,ITGB2,0.9144688449880438
CD163,SLAMF8,0.9100594354558535
CD3E,CD96,0.952539460079058
HLA-DPA1,HLA-DOA,0.925689027693543
HCLS1,GIMAP6,0.9030534265113496
CMKLR1,SLAMF8,0.922468816798054
RAB31,GPC6,0.9225375543060944
FERMT2,SYDE1,0.9068889253664985
ADAMTS12,COL12A1,0.9060382773724
S1PR1,ELTD1,0.909303711121024
RAB34,COPZ2,0.9007800739595354
CD53,DOCK2,0.9506151057724672
COL1A2,COL3A1,0.9823866801401152
EVC,RFTN1,0.9196105327179817
COL3A1,COL12A1,0.9268238947671278
COL3A1,EVC,0.9098720260553312
DOCK2,FLI1,0.9085857651612296
BGN,AEBP1,0.9403600868041744
TIE1,CDH5,0.9192249125728792
GPR124,FBXL7,0.9235695737462476
EMILIN1,VASN,0.9069285685416631
FBXL7,COL6A2,0.9035563348877099
IL2RA,SAMSN1,0.907099004531054
ARHGAP30,ARHGAP25,0.9064386724996244
SHE,FLI1,0.9104766838847504
WAS,MYO1G,0.942828475374926
FLRT2,DZIP1,0.9122052292074057
C1QC,HCK,0.925097043034359
CD53,GIMAP4,0.9080418821471492
EMILIN1,OLFML1,0.9017634659662214
MEIS1,CLIP3,0.9069893051899386
TFEC,PLEK,0.9026457844329904
IKZF1,HCLS1,0.9387485385774836
FCGR3A,CD86,0.910881022119094
ITGB2,WAS,0.906275299653188
PDGFRB,DZIP1,0.9039510757965684
ELTD1,GPR116,0.9256532220772026
TSPYL5,BNC2,0.9114856080365448
COL5A2,ANTXR1,0.9245960657973016
HCK,MNDA,0.9241132212606205
MSRB3,ACTA2,0.9410808550278409
PCOLCE,COL1A1,0.9170402964479316
CCDC80,COL8A1,0.9019992646083544
NKG7,GZMH,0.9008499766668572
FPR3,TYROBP,0.9006985143767943
C3AR1,CD300LF,0.9002687221330085
FPR2,FPR1,0.9037201485428258
SERPING1,AEBP1,0.9094881262590108
WAS,RCSD1,0.9140292082165062
MXRA8,LUM,0.9029632432221666
CSF2RB,GIMAP6,0.9070635911665554
LCP2,CLEC7A,0.9285893574885284
EFS,OLFML1,0.9049360352747368
ZEB2,RASSF2,0.9267609713501036
COL8A1,FBN1,0.951213464812323
ARHGAP30,FAM78A,0.9217742771528864
CCDC80,COL8A2,0.9048518390996934
FSTL1,C1S,0.9251583105434232
CD300LF,ITGB2,0.9084041104945718
FPR3,CCR1,0.9101802896261484
LILRB4,SIGLEC7,0.921782270421594
STX11,MS4A6A,0.9004912005591077
MMRN2,HEG1,0.9167293632402682
TIMP2,EMILIN1,0.900492820869421
EVC,CCDC8,0.9298349457584651
MYO1F,MYO1G,0.9172209419493672
DZIP1,FSTL1,0.9249756680588576
EFEMP2,RAB34,0.9575593135584948
TYROBP,CLEC7A,0.9020846234422432
GPR116,CDH5,0.9244192771333232
CD84,LRRC25,0.9039515285015453
CLEC7A,CD53,0.931487583851494
EVI2A,TLR8,0.9005206679209256
COL5A1,PXDN,0.9061597707683304
HAND2,NBLA00301,0.9262738101683824
CLEC7A,LCP2,0.9285893574885284
INHBA,WISP1,0.905589041097434
ADAMTS2,WISP1,0.9125951515551494
CD4,FYB,0.9132080815002068
HCK,MS4A4A,0.9060665316547559
CERCAM,MEIS3,0.9034982945026336
DOCK2,SIGLEC10,0.9241795053728952
ITGAL,CCR5,0.9408781326654264
COL5A2,POSTN,0.9158986671497452
DZIP1,EMILIN1,0.9199389721428958
VSIG4,LAIR1,0.9104294085529664
BTK,SIGLEC10,0.9144850259024822
FCGR3A,SLAMF8,0.9001508269737052
AMOTL1,DZIP1,0.9016583356308784
SPARC,THY1,0.951598523233684
EFS,EVC,0.9215185074071714
HCLS1,FYB,0.9210416653571007
VCAN,COL5A1,0.9359512316229012
SIGLEC9,LAIR1,0.9323876917545172
MS4A4A,LILRB4,0.9113504631682044
PTPRC,LCP2,0.9241004729928652
FBN1,COL8A1,0.951213464812323
COL6A3,COL6A1,0.9156214478952523
CD3E,SLA2,0.9162703721980135
LAIR1,TLR8,0.9037955354598564
ARHGAP25,IKZF1,0.9103334367713384
CXorf36,SHE,0.9012688899429958
COL8A2,ANTXR1,0.910717480507152
GPR109A,GPR109B,0.9513075564755789
MRC2,VCAN,0.931250837636322
SIGLEC7,LAPTM5,0.9367122810345591
FERMT2,MYLK,0.9157849553053692
BNC2,MAP1A,0.9001080910208321
FCER1G,LILRB4,0.9240621499319795
MYH11,RBPMS2,0.9044939299319344
CYYR1,CALCRL,0.9339495307854332
FBLN5,MSRB3,0.9081374206939399
WISP1,INHBA,0.905589041097434
MRC2,THBS2,0.9055431928948114
CD4,MS4A6A,0.9410632375298076
DSEL,FSTL1,0.9118749856410918
DZIP1,PEG3,0.9008997727119004
COL1A2,CD248,0.9042072062289892
SULF1,FNDC1,0.9319967307240477
GGT5,EMILIN1,0.9043637894081658
TCF4,RFTN1,0.923857961179917
CCDC8,COL6A2,0.9182679958839316
PLN,AOC3,0.9221744251400258
BNC2,FBN1,0.9064378400839962
COL1A2,SCARF2,0.9282219262616932
DOCK2,LILRB1,0.9347593418984638
COL1A2,POSTN,0.9161550642264794
MXRA8,TIMP2,0.9098291108593504
RAB31,DCN,0.9186363318648813
SYDE1,FSTL1,0.9330665225317832
TYROBP,C1QC,0.9439305472516812
CSF1R,MNDA,0.9065263669826096
FBXL7,PDGFRB,0.9251170924665624
P2RY10,LY9,0.9020868801489452
MYCT1,TEK,0.9052115246324204
CD53,CD4,0.9391789867090529
COL12A1,INHBA,0.9042315006382224
MMP2,CCDC8,0.901194615441608
SYDE1,RAB34,0.9331468016494432
CLEC14A,RHOJ,0.9009194998596529
FBN1,SULF1,0.9321947755769951
ANTXR1,GUCY1A3,0.9021783726936116
GPR124,COL4A2,0.9059580568853862
ANTXR1,FNDC1,0.9187126034623287
CD53,HCLS1,0.9531026652388536
FMNL1,ITGAL,0.908708847270382
ARHGAP30,DOK2,0.9033397545677769
MYO1F,IL10RA,0.9153374850583476
VIM,ATP8B2,0.9009869202991412
DOK2,SPI1,0.9447668526686764
FPR3,CLEC7A,0.9408687020372868
PLEK,IGSF6,0.9074179844563032
C3AR1,CYBB,0.9401845640263816
IGSF6,MS4A6A,0.9245718770403768
LAX1,SLAMF7,0.9021323202461602
C1R,EVC,0.93568609113978
FCER1G,PDCD1LG2,0.900941114758956
AEBP1,ANTXR1,0.9359992757520026
DACT3,DNAJB5,0.9057591330793872
EFEMP2,HLX,0.900716344498989
CD53,CD37,0.902398184696448
COL3A1,GLI3,0.9050811443456332
LRRC25,FPR3,0.9306178890193348
LPHN2,RHOJ,0.9040941274098051
CTHRC1,THBS2,0.9158002983890832
SIGLEC9,VSIG4,0.9125339126780676
TNFSF8,DOCK2,0.9049587167204696
LSP1,SASH3,0.9165975871146892
LSP1,HCLS1,0.9409689277574044
SIRPG,CXCR6,0.9034509719579588
GLI3,EMILIN1,0.9170507978432672
LILRB3,LRRC25,0.9003498186093051
MMRN2,HSPA12B,0.9098751533498132
TLR7,MS4A6A,0.9112477197734964
GPR116,AFAP1L1,0.9060193290491352
EVC,RUNX1T1,0.9069182759703724
GUCY1B3,GUCY1A3,0.9456103087905776
GNB4,CCDC80,0.9024228500005552
PTPRC,PIK3R5,0.9099475133549044
DZIP1,SGCD,0.9119372725916506
CD86,MS4A4A,0.9387595347729596
FPR3,CD300A,0.9052265052784818
EVC,TSPYL5,0.9088625772283784
FPR3,LAIR1,0.9375427881560742
MSR1,FCER1G,0.9033974199801208
CCDC8,C10orf72,0.9182245892915559
IKZF1,ARHGAP25,0.9103334367713384
SASH3,KLHL6,0.9204961173896212
GIMAP4,CD53,0.9080418821471492
DOCK2,C17orf87,0.9084805676444072
THBS2,COL8A1,0.9258972192485316
CD53,SRGN,0.9299943510314428
VCAN,COL6A3,0.931537296449666
MS4A2,CPA3,0.9182393920025164
GUCY1B3,CALD1,0.930050845216348
DOCK10,PIK3R5,0.9171318397731548
ANTXR1,DZIP1,0.9242132272920071
SERPING1,RAB31,0.901880995832772
CXorf36,CDH5,0.9186407001973648
BNC2,SULF1,0.9024061856053818
C1QB,HCK,0.9095084313535444
MAP1A,FNDC1,0.9023114870178598
MAP1A,GLI3,0.9168231609748276
TLR8,LAIR1,0.9037955354598564
EMILIN1,EFEMP2,0.9400647320682674
RAB31,COL1A2,0.9315761994094588
CD300LF,AIF1,0.9043933433716737
GLI3,PDGFRB,0.910497178845562
MRVI1,FERMT2,0.9185889146015792
LAIR1,PIK3R5,0.9241878237161312
ANTXR1,BNC2,0.9052031264873256
GLI3,SSC5D,0.9238061117785183
ZEB2,RAB31,0.9092481763481962
CCDC8,SPARC,0.9077955377781416
C1QA,TNFAIP8L2,0.9224771533910088
COL15A1,CD93,0.9157446473110894
NCKAP1L,LCP1,0.903862309906417
CXCR6,CD2,0.9400814577772536
CD96,ITGAL,0.909880416831648
GLI3,EHD2,0.9093116941617688
CSF1R,SIGLEC9,0.9126480601818042
C1QA,C3AR1,0.9042463054117856
ITGB2,CD163,0.9178241713164156
ITGA11,PDGFRB,0.9118314962943398
ITGB2,VSIG4,0.9019390949217349
TBC1D10C,RASAL3,0.9296875884448382
EFEMP2,RAB31,0.9105182733212336
NCKAP1L,SPI1,0.907033202750998
PCOLCE,LUM,0.9111583551819992
C1QC,ABI3,0.9049064415582594
LAPTM5,TNFAIP8L2,0.9088206555171148
LAPTM5,AIF1,0.927728754924276
FBXL7,MPDZ,0.9244432742807932
SIRPG,CD96,0.932980100204606
CD4,APBB1IP,0.9265989416599212
BGN,SULF1,0.90059463450367
SYNPO2,GNAO1,0.907107456860096
HCK,SIGLEC10,0.9162813004907908
MPDZ,ZEB1,0.932268006434078
CD86,HAVCR2,0.9577853301951944
PCDH17,CD93,0.9127550571517796
C14orf132,JAM3,0.9044173716190952
S1PR1,CYYR1,0.9393776876336996
GLI3,MRAS,0.9056534873740524
BGN,P4HA3,0.914436977108795
C1QA,TYROBP,0.9429978903526752
ANTXR1,GPC6,0.9245478813360136
GPR116,MCAM,0.9026782304408504
INHBA,COL12A1,0.9042315006382224
TLR8,C1QB,0.908622184625083
CCDC8,THY1,0.9126279634173472
COL3A1,FRMD6,0.9080138759436628
COL6A2,ITGA5,0.9063199144752568
HAVCR2,CD84,0.9050569941518084
CD86,MSR1,0.9020258014366752
CYTH4,C1QA,0.9028562378691479
FSTL1,FRMD6,0.9192129483223748
CALD1,BNC2,0.9151492883913508
LILRB2,ITGB2,0.9047063178649256
ZNF521,ATP8B2,0.9151362012292196
PLEK,CD86,0.921554808200424
SGCD,DZIP1,0.9119372725916506
MXRA8,THY1,0.9212697490012932
MMRN2,TIE1,0.9450826335124366
MMP2,RAB31,0.915620249611776
CD300A,MS4A4A,0.9107165316786036
TLR8,LILRB2,0.9088586272541505
RAB31,POSTN,0.9077591478423764
BNC2,C10orf72,0.9120439167379416
CNN1,TAGLN,0.9551421185522724
C10orf72,CALD1,0.9070062999478824
EVI2B,KLHL6,0.9094540153022972
FCGR2B,LAPTM5,0.9041295998082102
CNRIP1,VIM,0.9296986363472663
RHOJ,CXorf36,0.9199851919901268
GPC6,GLT8D2,0.9087855957708649
PTPRC,CD28,0.9054160902737552
IL21R,ITGAL,0.9197292559658764
TLR8,CYBB,0.936521820913516
FLRT2,EFEMP1,0.904150693655304
ANGPTL2,SULF1,0.9017019837451212
APBB1IP,EVI2A,0.9014492088628991
LAIR1,C1QC,0.9504920086626344
FBXL7,FLRT2,0.9095878386662344
TNFAIP8L2,GMFG,0.9068761942798024
CD163,C1QB,0.9015467271281558
NCF1,HCLS1,0.918955682885958
AMOTL1,AKT3,0.9057094755798821
CD86,TYROBP,0.936011901191506
TAGAP,IKZF1,0.9058765913428488
SPARC,CTHRC1,0.9000312801119836
RAB31,SULF1,0.9456499139606588
SULF1,ANTXR1,0.9451252775027988
DDR2,ZEB1,0.9220340698456128
MXRA8,GLI3,0.9002368590114411
TNS1,NEXN,0.9054663114370034
AEBP1,EFS,0.9067228751472418
FBXL7,DDR2,0.9086776369988914
CD74,HLA-DPA1,0.906923381037212
RCSD1,SLA,0.9015465637395612
MS4A6A,AIF1,0.9339740925677692
FBN1,RAB31,0.9357814164020108
LILRB2,CLEC7A,0.929670809587306
VIM,C1R,0.9087583011673149
C1R,EFS,0.9082578193910716
NAP1L3,BNC2,0.9030864169327402
ITGA11,SCARF2,0.9011372684004916
STX11,PDCD1LG2,0.9121443273680468
CSF1R,C1QC,0.9214068839721952
APBB1IP,DOCK2,0.9547622108823991
HLX,COL6A2,0.9030792759325748
CD93,LPHN2,0.9013467244728084
ITGB2,DOCK2,0.915658298902974
CD53,C17orf87,0.9264508884769502
CD96,ITK,0.9253591493416146
LOC399959,MEIS1,0.9000809364238201
CD3D,CD3E,0.9555930681368638
LILRB1,APBB1IP,0.9128161312106662
CXorf36,SH2D3C,0.901981570993538
SYDE1,AEBP1,0.9107022941193492
DZIP1,FBN1,0.9080343380249551
COL6A2,COL1A1,0.934678805252074
C3AR1,CD4,0.9201981910658901
FBN1,WISP1,0.9008434454148064
TIE1,NPR1,0.920034200158824
PIK3R5,WAS,0.9291089683453462
LCP1,CYTH4,0.9023041709889802
COL6A2,THY1,0.9106587510939947
LCP1,DOCK2,0.9241208986455124
DOCK2,MYO1F,0.9134390697933119
HAVCR2,GPNMB,0.905515662488476
CD84,CYBB,0.9519916146136104
CD86,C1QB,0.9299050090659241
EVC,TCF4,0.9033701800987496
LAX1,CD27,0.9096758562593072
SYT11,ZEB1,0.9028225572242654
IFI44,IFI44L,0.9117643252749522
SIGLEC7,CYTH4,0.9159835908398626
CCDC80,C1R,0.9142159751026746
TBC1D10C,CD3D,0.9021090096856168
LRRC25,LILRB4,0.9267861174634556
TIE1,MYCT1,0.9078041734610136
EVC,GLI3,0.9416439821522491
LMOD1,FHL1,0.9051031650178116
FRMD6,CALD1,0.912293695528023
ANTXR1,C10orf72,0.9208990470334296
LAIR1,FCGR1B,0.902231725986906
FGR,CD53,0.900900422532546
MS4A6A,DOK2,0.9003578496073598
LSP1,CYTH4,0.9197126048287466
LUM,VCAN,0.9107332304220954
SLAMF8,CD53,0.9322542149427092
TCF4,ZEB2,0.9152723378610566
PDCD1LG2,C3AR1,0.9207846692419271
ARHGAP30,NCKAP1L,0.9099674338689806
CD248,COL1A1,0.9129739323761248
CD53,ARHGAP30,0.9118883174276424
TBC1D10C,TRAF3IP3,0.9186489589540318
ITGA5,COL6A2,0.9063199144752568
CD53,TLR8,0.9200755413621252
MSRB3,FBXL7,0.9345011755486534
LSP1,SPI1,0.931763662137954
EMILIN1,VCAN,0.9146655676594956
COL4A1,PCDH12,0.9036907258738488
PYHIN1,CD96,0.9195162765468162
IKZF1,P2RY10,0.9252209100748092
FCGR1B,HAVCR2,0.9089490222171208
AMOTL1,FERMT2,0.9106743512788792
CD300A,CD86,0.933819071403746
MXRA8,SPOCK1,0.90408915756572
ACTA2,MSRB3,0.9410808550278409
SIGLEC9,CLEC7A,0.911505052857024
CPZ,MMP2,0.9012440377808948
DDR2,OSMR,0.9268661616592274
C1QC,NCKAP1L,0.9060324339661316
FBXL7,TNS1,0.9072197456623744
CCR5,FYB,0.9016703748698154
LOC100131434,LOC100272228,0.9167017138945296
SPI1,FPR3,0.9143516501552652
CALD1,FSTL1,0.9338825117695908
COL5A1,INHBA,0.9082827809886876
DNAJB5,HSPB8,0.9177001783156882
FCGR3A,FCGR1B,0.9374042656463136
ZEB1,MRVI1,0.9309753249259928
PTPRC,SASH3,0.9592741996750068
COL1A2,FSTL1,0.9073545424253494
NCKAP1L,C3AR1,0.9045749123561336
CYTH4,WAS,0.941304766716582
C1R,COL8A2,0.9012779855507329
MS4A6A,MS4A7,0.9297898897664612
PDCD1LG2,FPR3,0.9176031980736566
CD14,ITGB2,0.907662064181278
FRMD6,SULF1,0.9257255459864312
CLEC7A,EVI2A,0.9073591990196984
PDCD1LG2,HAVCR2,0.912413814523848
MS4A4A,HCK,0.9060665316547559
VASN,COL6A2,0.903837141171268
JPH2,KCNMB1,0.913017524661982
C17orf87,LILRB1,0.9061917599995908
FRMD6,DZIP1,0.9036912672411008
COL4A2,MCAM,0.9042893731832948
MS4A6A,EVI2A,0.9181871028169868
LILRB1,SLA,0.9110350686483754
PIK3R5,CD4,0.9198598312650936
TNS1,JAM3,0.913684534391716
NTM,THBS2,0.9190724756606384
RAB34,C1R,0.9249464460502004
FPR3,FCGR3A,0.9176530736521504
ITGAM,ITGB2,0.9343729759924856
GNB4,SYT11,0.903887617903842
ADAMTS2,PDGFRB,0.9091432890817392
LUM,GPC6,0.9159750459388176
CALD1,MSRB3,0.9713198355838826
HCLS1,SLAMF8,0.9040283509065328
FERMT2,MRGPRF,0.9018889457433502
COL6A2,FBXL7,0.9035563348877099
SDC2,IGFBP7,0.9167299635115376
AIF1,HCK,0.9258366817497604
HAVCR2,LAIR1,0.9494966674516908
SPI1,MNDA,0.9151462419041608
LOC642846,DDX12,0.9419546092832412
JAM3,RAB34,0.9046608904866854
AP1S2,LOC653653,0.9023381724301148
FAM26E,SULF1,0.9019450471746108
MNDA,PLEK,0.9127475730723676
VSIG4,CD163,0.9260803638651012
SPOCK1,COL10A1,0.915875187458004
SIRPB2,PIK3R5,0.902853449578792
DCN,CTSK,0.9419176563990864
LAIR1,CD300LF,0.916374972288458
CYBB,SLAMF8,0.9292448023985084
SPARC,POSTN,0.9315463644691078
SYDE1,CALD1,0.9108260938542192
CD300A,ITGB2,0.9080701741380958
IKZF1,CD28,0.900211529001636
SLA,EVI2A,0.9012863323854878
PDCD1LG2,LAIR1,0.9063380570801216
NDUFA13,NDUFB7,0.911627814019742
HAVCR2,FCGR3A,0.9322333124921576
CCR5,ARHGAP30,0.9035757203311336
ARHGAP9,WAS,0.9289551038920862
LST1,GMFG,0.9074068586704556
THY1,AEBP1,0.9056084957800022
NCF1,APBB1IP,0.9062856115927156
TIMP2,C1R,0.9072006768623048
MNDA,SIGLEC9,0.9053017445912476
LILRB1,WAS,0.9218713657579346
FPR1,FPR2,0.9037201485428258
LAPTM5,LSP1,0.928240529549513
THEMIS,SH2D1A,0.9127266707049408
FNDC1,COL8A1,0.9507059259268203
GNB4,FBN1,0.9119897377014932
SIRPG,SH2D1A,0.9112792418066132
DOK2,CMKLR1,0.9146364309114078
LUM,EFEMP2,0.9133316013088516
WAS,ARHGAP25,0.919976052548175
ITGAL,TRAF3IP3,0.9294373135425932
CALD1,MRVI1,0.9196084857670416
MS4A4A,HAVCR2,0.93628801956514
GLI3,ANGPTL2,0.9023147638746128
DZIP1,FBXL7,0.9276072221350552
NCKAP1L,WAS,0.9248934157841079
JAM3,PEG3,0.9116680381974808
MNDA,CD53,0.9182040366616102
DOCK10,GIMAP6,0.9061504131352778
THY1,MRC2,0.9068739638072784
CFH,C1S,0.9117929490552936
HCK,C3AR1,0.94642068067977
MSRB3,FERMT2,0.967298697056024
SYNPO2,RBPMS2,0.9115586866166038
TLR8,LILRB1,0.9207310280707152
PTPRC,STX11,0.9152519813412536
AOC3,CALD1,0.9084882216083886
COL6A2,RAB34,0.9138157655981632
PTPRC,DOCK10,0.9290415468833934
VCAN,COL1A1,0.9050708593695648
C1S,FLRT2,0.919346378311286
JAM2,TEK,0.9059930765325551
PDCD1LG2,TFEC,0.9027874848483384
GIMAP7,GIMAP4,0.9476549984377282
TCF4,FERMT2,0.9181144914161616
GPC6,RAB31,0.9225375543060944
TCF4,FBN1,0.90612418054904
FERMT2,FSTL1,0.9343355156679274
RAB34,EMILIN1,0.923801671992766
CYTH4,NCF1,0.9051562860001058
CD34,ARHGEF15,0.94278933421448
ARHGAP9,HCLS1,0.9124855760937736
C20orf194,TNS1,0.9035087287742204
COL6A3,COL6A2,0.9321609199653352
DOCK2,SPI1,0.9012673713625612
PLN,TAGLN,0.9288948735461238
MS4A6A,LAPTM5,0.9027675666469441
SASH3,CCR5,0.921582122001308
SYDE1,MXRA8,0.9286213053723018
COL1A1,COL1A2,0.9848132718655948
C3AR1,AIF1,0.9060873572489824
VIM,GNB4,0.9303776491555078
C10orf72,TCF4,0.9325736764988332
SRGN,TLR8,0.9012737778058424
EVC,DDR2,0.9338200201479132
FCRL5,CD79A,0.9216990370083458
LSP1,ABI3,0.907916018543547
MYO1G,NCF1,0.9059366537165898
PLN,DACT3,0.9038283129162012
CCDC8,EFEMP2,0.9467668464422472
ZEB1,FILIP1,0.908178184278514
FRMD6,COL3A1,0.9080138759436628
LCP2,CYBB,0.9085649375549486
CD34,S1PR1,0.9030480434568284
SASH3,LILRB1,0.9073516797019932
GPNMB,LAIR1,0.9004693529727774
SLAMF8,LILRB4,0.9462231672350702
SLAMF8,SIGLEC9,0.9162717494719994
CYTH4,CD84,0.9140948573403752
EFS,FBN1,0.905163208807246
CD14,C3AR1,0.9050506728353768
FBXL7,LAMA4,0.921005321972463
COL6A2,AEBP1,0.9238244471848528
LRRC25,AIF1,0.9162802929957524
CD53,FPR3,0.9122342526504774
POSTN,SPARC,0.9315463644691078
C1R,GLI3,0.9015654686081608
LAIR1,HK3,0.9042370333448214
LRRC25,MNDA,0.9178310742121588
GPR34,MS4A6A,0.9198580183341348
FSTL1,ANGPTL2,0.9049195383248292
BNC2,FERMT2,0.9023736184372124
MCC,FBXL7,0.9001117143505575
CD86,DOK2,0.9202409876105878
NCF1,DOCK2,0.9055479345750904
CD53,PDCD1LG2,0.9185454337672824
TNS1,ZEB1,0.9053584267205383
MSRB3,CALD1,0.9713198355838826
RAB31,MRAS,0.9220285852222948
BTK,DOCK2,0.943782645508592
SIGLEC10,TFEC,0.9008092683230341
GGT5,CCDC8,0.906768951142052
LSP1,PIK3R5,0.9075485027670224
LOC100133331,LOC100132287,0.9102223470927188
FLI1,GIMAP4,0.9429835506548933
SLAMF8,HCLS1,0.9040283509065328
TAGLN,MRGPRF,0.9057648111744949
SIGLEC10,IL10RA,0.9025815670940368
CD4,CD86,0.9215830034492428
EVC,ZEB2,0.912476081279165
MYLK,CALD1,0.9017096923292204
ITGBL1,SFRP4,0.910490813179712
EVC,COL1A2,0.9038219865557964
CMKLR1,LILRB2,0.9054264695665356
CD300LF,SPI1,0.9203841557732074
IGSF6,ITGB2,0.9089956305023762
EVC,GLI2,0.910908213077258
EVC2,C1S,0.9047401904515229
GIMAP4,GIMAP1,0.9162896667755284
DOK2,CLEC7A,0.9078558499780268
CD180,BTK,0.9310149742878862
LAPTM5,SLA,0.9303091658042314
CD53,LCP2,0.9398205183527432
RFTN1,DZIP1,0.9179898872146952
CD93,MMRN2,0.9314169689766792
DHRS4L2,DHRS4,0.9131280182770553
HCLS1,FMNL1,0.9301283362177494
CD3E,CD3D,0.9555930681368638
CLEC7A,CSF1R,0.9116664229827932
FYB,APBB1IP,0.93105358335183
SASH3,CD48,0.9443976567611304
WAS,SLA,0.9372993480033698
COL8A1,AEBP1,0.9114506270828692
SIGLEC9,C1QC,0.9050794389245992
CD163,HAVCR2,0.902003542982269
C1R,EFEMP2,0.9164177184299226
OLFML2B,FNDC1,0.9031951173013436
SIGLEC9,SIGLEC7,0.933287341676758
COL5A2,LUM,0.912267433662976
FCER1G,C1QB,0.9293306229596932
FPR3,VSIG4,0.9007162786343648
C1R,CNRIP1,0.9111806174518402
COL5A2,ANGPTL2,0.9015418456199652
CTHRC1,FAP,0.9153725702712164
FSTL1,SDC2,0.9479162322344724
CYTH4,HCLS1,0.933375869470358
TCF4,DZIP1,0.9273740728446418
TRAF3IP3,DOCK2,0.9034942307560108
FPR3,C1QB,0.9109644973281114
HK3,TYROBP,0.9099918623775466
FPR3,MSR1,0.9098926058398148
TCF4,ANTXR1,0.908290431152482
SPARC,SYDE1,0.9130782891290736
AEBP1,EMILIN1,0.9286130063477602
AIF1,TYROBP,0.9295079455295427
LRRC25,FCER1G,0.9271920472967674
IFI44L,IFI44,0.9117643252749522
PTPRC,TNFSF8,0.9020184931081976
EFEMP2,PDGFRB,0.921244227883414
SASH3,EVI2B,0.9087093972962522
CXorf36,BCL6B,0.9155153871985724
FRMD6,GLI3,0.9096779678479836
C1QC,CD300A,0.9352121810984364
MYO1F,APBB1IP,0.9090633108459382
C1S,ZNF521,0.9124171573342632
TEK,MMRN2,0.921786085015614
CD37,BTK,0.9243450565486864
FBN1,TCF4,0.90612418054904
EVC,TIMP2,0.9195659908615076
LAPTM5,HCK,0.9377631006892012
LAMA4,C10orf72,0.9183048566844068
COL15A1,COL4A2,0.9150515388974759
MAP1A,MSRB3,0.9023229172981356
ITGA11,CCDC8,0.9024683172985822
GIMAP7,GIMAP8,0.9250650805174128
DACT3,MSRB3,0.9305299717237824
AEBP1,ODZ4,0.9070770601146794
CD27,MAP4K1,0.9027799022180109
COL1A2,SULF1,0.9166530187721944
MAFB,C3AR1,0.904478305547902
SLA,RCSD1,0.9015465637395612
DOCK2,SAMSN1,0.9019017194875688
CD48,EVI2A,0.9070276385473586
SHE,STARD8,0.905395741422551
GPC6,DZIP1,0.9092357062384414
C3AR1,LILRB4,0.9388170007936196
AOC3,DNAJB5,0.9023461479334236
MFRP,SCARF2,0.9127111977779592
THY1,VIM,0.9032213755808448
ABI3,APBB1IP,0.9085829507150353
FCGR1A,FCGR1B,0.9586604201651882
CD163,ITGB2,0.9178241713164156
DDR2,GLI3,0.9131636886047916
P2RY10,SLAMF1,0.9053443415578932
APBB1IP,HCLS1,0.9590881398768508
LAIR1,SLA,0.912566439103889
ITGB2,LSP1,0.9226347626151564
FSTL1,GLT8D2,0.9051817561410516
AIF1,TNFAIP8L2,0.9356393388490872
CYTH4,FMNL1,0.919556495457314
SLAMF8,CD163,0.9100594354558535
AEBP1,RAB34,0.904211866619128
WISP1,FBN1,0.9008434454148064
CHORDC1,LOC727896,0.9008872001502436
ADAMTS2,FBN1,0.914152029461398
FBN1,CCDC8,0.9144801857115616
CD53,IL10RA,0.9290428607925479
